4	31	168																																																																																																																																																																					
30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180																																																																																																																																									
0.9953	0.9855	0.9758	0.968	0.9631	0.9619	0.9644	0.9704	0.9794	0.9912	1.0051	1.0207	1.0377	1.0554	1.0738	1.0923	1.1107	1.1288	1.1463	1.1631	1.1789	1.1936	1.2071	1.2193	1.2301	1.2393	1.247	1.253	1.2573	1.2599	1.2607																																																																																																																																									
0.9951	0.9864	0.9779	0.9713	0.9675	0.9668	0.9694	0.975	0.9832	0.9938	1.0062	1.0202	1.0352	1.051	1.0673	1.0838	1.1003	1.1165	1.1323	1.1474	1.1617	1.1751	1.1874	1.1985	1.2083	1.2168	1.2238	1.2293	1.2332	1.2356	1.2364																																																																																																																																									
0.9949	0.9877	0.9809	0.9759	0.9732	0.9732	0.9758	0.9808	0.9879	0.9969	1.0073	1.0189	1.0314	1.0447	1.0583	1.0722	1.0861	1.0999	1.1134	1.1264	1.1388	1.1504	1.1612	1.1709	1.1796	1.187	1.1933	1.1981	1.2017	1.2038	1.2045																																																																																																																																									
0.995	0.9903	0.9864	0.9838	0.9829	0.9837	0.986	0.9898	0.9948	1.0008	1.0077	1.0153	1.0237	1.0325	1.0418	1.0514	1.0612	1.0711	1.0809	1.0906	1.0999	1.1088	1.1172	1.1248	1.1317	1.1377	1.1427	1.1467	1.1496	1.1513	1.1519																																																																																																																																									
0.9952	0.9916	0.9887	0.9871	0.9867	0.9877	0.9898	0.9929	0.9969	1.0017	1.0072	1.0132	1.0199	1.027	1.0346	1.0426	1.0508	1.0593	1.0678	1.0762	1.0845	1.0924	1.0999	1.1068	1.113	1.1185	1.1231	1.1268	1.1294	1.131	1.1316																																																																																																																																									
0.9956	0.9928	0.9909	0.9899	0.99	0.9911	0.9929	0.9954	0.9985	1.0021	1.0062	1.0109	1.0161	1.0218	1.0279	1.0345	1.0414	1.0487	1.056	1.0635	1.0708	1.078	1.0848	1.0911	1.0968	1.1019	1.1062	1.1096	1.1121	1.1136	1.1141																																																																																																																																									
0.9959	0.9938	0.9925	0.992	0.9923	0.9933	0.9949	0.9969	0.9993	1.0021	1.0053	1.0089	1.0131	1.0177	1.0229	1.0285	1.0346	1.041	1.0476	1.0544	1.0612	1.0678	1.0741	1.0801	1.0855	1.0903	1.0944	1.0976	1.1	1.1015	1.1019																																																																																																																																									
0.9963	0.9947	0.9939	0.9938	0.9943	0.9953	0.9965	0.998	0.9998	1.0018	1.0041	1.0069	1.0101	1.0139	1.0182	1.023	1.0283	1.034	1.04	1.0462	1.0524	1.0586	1.0646	1.0702	1.0754	1.08	1.0839	1.087	1.0893	1.0907	1.0912																																																																																																																																									
0.9968	0.996	0.9958	0.9961	0.9967	0.9975	0.9983	0.9992	1.0001	1.0011	1.0024	1.0041	1.0062	1.0088	1.0121	1.0159	1.0203	1.0251	1.0304	1.0359	1.0416	1.0473	1.0529	1.0582	1.0631	1.0674	1.0712	1.0742	1.0763	1.0777	1.0781																																																																																																																																									
0.9973	0.9969	0.9971	0.9976	0.9983	0.9989	0.9994	0.9998	1.0001	1.0005	1.001	1.0019	1.0033	1.0052	1.0077	1.0109	1.0146	1.019	1.0237	1.0289	1.0342	1.0396	1.0449	1.05	1.0547	1.0589	1.0625	1.0654	1.0676	1.0689	1.0693																																																																																																																																									
0.9978	0.9979	0.9985	0.9993	1	1.0004	1.0006	1.0004	1	0.9996	0.9993	0.9993	0.9999	1.001	1.0027	1.0052	1.0083	1.0121	1.0163	1.021	1.026	1.031	1.0361	1.0409	1.0455	1.0496	1.0531	1.0559	1.058	1.0593	1.0597																																																																																																																																									
0.9973	0.9969	0.9971	0.9976	0.9983	0.9989	0.9994	0.9998	1.0001	1.0005	1.001	1.0019	1.0033	1.0052	1.0077	1.0109	1.0146	1.019	1.0237	1.0289	1.0342	1.0396	1.0449	1.05	1.0547	1.0589	1.0625	1.0654	1.0676	1.0689	1.0693																																																																																																																																									
0.9978	0.9979	0.9985	0.9993	1	1.0004	1.0006	1.0004	1	0.9996	0.9993	0.9993	0.9999	1.001	1.0027	1.0052	1.0083	1.0121	1.0163	1.021	1.026	1.031	1.0361	1.0409	1.0455	1.0496	1.0531	1.0559	1.058	1.0593	1.0597																																																																																																																																									
0.9985	0.9992	1.0001	1.0011	1.0018	1.002	1.0017	1.0008	0.9996	0.9983	0.9971	0.9962	0.9958	0.996	0.9969	0.9986	1.0011	1.0042	1.008	1.0122	1.0167	1.0215	1.0263	1.0309	1.0353	1.0393	1.0427	1.0454	1.0475	1.0487	1.0491																																																																																																																																									
0.9993	1.0006	1.0021	1.0032	1.0039	1.0037	1.0027	1.0011	0.999	0.9966	0.9943	0.9924	0.9909	0.9901	0.9901	0.991	0.9927	0.9951	0.9983	1.0021	1.0062	1.0107	1.0152	1.0196	1.0239	1.0277	1.031	1.0337	1.0357	1.037	1.0374																																																																																																																																									
1.0004	1.0024	1.0043	1.0057	1.0061	1.0055	1.0038	1.0011	0.9979	0.9943	0.9907	0.9875	0.9848	0.9829	0.9818	0.9818	0.9827	0.9844	0.987	0.9903	0.9941	0.9982	1.0025	1.0068	1.0108	1.0146	1.0179	1.0205	1.0225	1.0237	1.0241																																																																																																																																									
1.0018	1.0046	1.007	1.0085	1.0087	1.0074	1.0046	1.0007	0.9961	0.991	0.9859	0.9811	0.9771	0.9738	0.9716	0.9705	0.9706	0.9716	0.9736	0.9764	0.9798	0.9837	0.9878	0.9919	0.9959	0.9996	1.0029	1.0056	1.0075	1.0088	1.0092																																																																																																																																									
1.0037	1.0074	1.0104	1.0119	1.0116	1.0093	1.0052	0.9997	0.9932	0.9862	0.9792	0.9727	0.967	0.9622	0.9587	0.9565	0.9556	0.9559	0.9574	0.9598	0.9629	0.9666	0.9706	0.9748	0.9788	0.9826	0.9859	0.9887	0.9907	0.992	0.9924																																																																																																																																									
1.0063	1.011	1.0146	1.0159	1.0147	1.011	1.005	0.9973	0.9884	0.9791	0.9698	0.9611	0.9534	0.947	0.9421	0.9387	0.9369	0.9366	0.9376	0.9398	0.9429	0.9467	0.9509	0.9553	0.9596	0.9636	0.9672	0.9702	0.9724	0.9738	0.9742																																																																																																																																									
1.0099	1.0159	1.0198	1.0206	1.0179	1.0119	1.0032	0.9924	0.9804	0.9679	0.9557	0.9445	0.9346	0.9263	0.92	0.9157	0.9133	0.9128	0.9139	0.9163	0.9199	0.9243	0.9293	0.9344	0.9395	0.9443	0.9485	0.952	0.9546	0.9562	0.9567																																																																																																																																									
1.0154	1.0226	1.0263	1.0255	1.0201	1.0105	0.9977	0.9825	0.9662	0.9498	0.9341	0.92	0.9079	0.8981	0.891	0.8865	0.8845	0.8848	0.8871	0.8911	0.8965	0.9029	0.9098	0.9168	0.9237	0.9302	0.9358	0.9405	0.9439	0.9461	0.9468																																																																																																																																									
1.0198	1.0275	1.0305	1.028	1.0199	1.0071	0.9907	0.9721	0.9527	0.9335	0.9157	0.8999	0.8869	0.8769	0.8701	0.8665	0.8658	0.8678	0.8722	0.8785	0.8863	0.895	0.9043	0.9136	0.9226	0.9309	0.9382	0.9441	0.9485	0.9512	0.9522																																																																																																																																									
1.0252	1.0328	1.0342	1.0287	1.0168	0.9996	0.9789	0.9562	0.9333	0.9114	0.8918	0.8752	0.8623	0.8533	0.8483	0.8471	0.8495	0.8551	0.8633	0.8737	0.8856	0.8985	0.9117	0.9248	0.9372	0.9485	0.9583	0.9663	0.9722	0.9758	0.977																																																																																																																																									
1.0272	1.0346	1.0351	1.0283	1.0147	0.9958	0.9734	0.9493	0.9252	0.9026	0.8826	0.866	0.8536	0.8454	0.8415	0.8417	0.8457	0.8531	0.8632	0.8755	0.8894	0.9041	0.9192	0.934	0.9479	0.9606	0.9715	0.9804	0.9869	0.9909	0.9923																																																																																																																																									
1.0334	1.0388	1.0354	1.0232	1.0036	0.9787	0.951	0.9227	0.8958	0.872	0.8524	0.8378	0.8287	0.8252	0.8271	0.834	0.8454	0.8605	0.8787	0.8992	0.921	0.9435	0.9659	0.9874	1.0075	1.0254	1.0408	1.0532	1.0623	1.0679	1.0698																																																																																																																																									
1.0387	1.0375	1.0249	1.0026	0.9734	0.9406	0.9075	0.8767	0.8506	0.8307	0.8179	0.8129	0.8156	0.8257	0.8427	0.8657	0.8937	0.9259	0.9609	0.9978	1.0355	1.0729	1.1091	1.1432	1.1743	1.2019	1.2253	1.244	1.2577	1.266	1.2687																																																																																																																																									
1.0362	1.0272	1.0062	0.9765	0.942	0.9068	0.8742	0.8472	0.8277	0.8169	0.8154	0.8232	0.8399	0.8649	0.897	0.9353	0.9784	1.025	1.0739	1.1239	1.1737	1.2222	1.2684	1.3114	1.3503	1.3845	1.4133	1.4362	1.4528	1.4629	1.4663																																																																																																																																									
1.0338	1.0221	0.9986	0.9671	0.9319	0.897	0.8659	0.8414	0.8251	0.8183	0.8212	0.8337	0.8554	0.8852	0.9221	0.965	1.0124	1.0631	1.1157	1.1691	1.2219	1.2731	1.3216	1.3667	1.4073	1.4429	1.4728	1.4966	1.5138	1.5242	1.5277																																																																																																																																									
1.0308	1.0165	0.9909	0.9582	0.9227	0.8888	0.8598	0.8381	0.8255	0.8227	0.8301	0.8472	0.8734	0.9077	0.9489	0.9957	1.0468	1.1008	1.1564	1.2122	1.2673	1.3204	1.3706	1.4169	1.4587	1.4951	1.5257	1.55	1.5676	1.5782	1.5818																																																																																																																																									
1.0274	1.0107	0.9835	0.95	0.915	0.8825	0.8559	0.8374	0.8285	0.8299	0.8415	0.8629	0.8932	0.9314	0.9761	1.0261	1.0799	1.1363	1.1939	1.2515	1.3079	1.3621	1.4131	1.46	1.5022	1.539	1.5698	1.5942	1.6119	1.6226	1.6262																																																																																																																																									
1.0162	0.9948	0.9653	0.9325	0.9012	0.8751	0.8568	0.8481	0.8496	0.8615	0.8832	0.914	0.9526	0.9979	1.0484	1.1029	1.1599	1.2183	1.2769	1.3345	1.3903	1.4433	1.4926	1.5378	1.578	1.6129	1.6421	1.665	1.6817	1.6917	1.6951																																																																																																																																									
1.0041	0.9809	0.9527	0.9244	0.9001	0.8827	0.8741	0.8751	0.8858	0.9058	0.9341	0.9696	1.0112	1.0574	1.1072	1.1592	1.2123	1.2655	1.318	1.3688	1.4173	1.4628	1.5049	1.5429	1.5767	1.6058	1.6299	1.6489	1.6625	1.6708	1.6735																																																																																																																																									
0.9969	0.9743	0.9489	0.9252	0.9067	0.8957	0.8933	0.8998	0.915	0.9381	0.9679	1.0033	1.0431	1.0861	1.1311	1.1772	1.2234	1.2689	1.3131	1.3554	1.3953	1.4324	1.4663	1.4968	1.5236	1.5466	1.5656	1.5804	1.5911	1.5976	1.5997																																																																																																																																									
0.9939	0.972	0.9483	0.9272	0.9118	0.9039	0.9044	0.9134	0.9303	0.9542	0.9839	1.0182	1.0558	1.0957	1.1369	1.1783	1.2194	1.2593	1.2976	1.3339	1.3678	1.399	1.4274	1.4527	1.4748	1.4937	1.5092	1.5213	1.53	1.5352	1.5369																																																																																																																																									
0.9925	0.9709	0.9481	0.9282	0.9142	0.9079	0.9099	0.9201	0.9378	0.962	0.9914	1.0249	1.0611	1.099	1.1376	1.1761	1.2139	1.2502	1.2848	1.3172	1.3473	1.3748	1.3996	1.4216	1.4407	1.4569	1.4702	1.4806	1.488	1.4924	1.4939																																																																																																																																									
0.9914	0.9698	0.9475	0.9284	0.9155	0.9104	0.9137	0.925	0.9434	0.9679	0.9972	1.0298	1.0647	1.1007	1.1369	1.1725	1.2068	1.2396	1.2703	1.2988	1.325	1.3486	1.3697	1.3883	1.4043	1.4178	1.4288	1.4373	1.4434	1.4471	1.4483																																																																																																																																									
0.9904	0.9684	0.9458	0.9271	0.915	0.911	0.9155	0.9279	0.9473	0.9724	1.0016	1.0337	1.0673	1.1013	1.1349	1.1673	1.1981	1.2268	1.2533	1.2774	1.299	1.3183	1.3353	1.35	1.3625	1.3729	1.3813	1.3877	1.3923	1.395	1.3959																																																																																																																																									
0.9853	0.9589	0.9336	0.9142	0.9037	0.903	0.9119	0.929	0.9525	0.9803	1.0104	1.041	1.0707	1.0984	1.1234	1.1453	1.1638	1.179	1.1913	1.2007	1.2078	1.213	1.2165	1.2188	1.2202	1.2209	1.2212	1.2213	1.2213	1.2212	1.2212																																																																																																																																									
0.9615	0.9297	0.9055	0.8932	0.8939	0.9064	0.9278	0.9547	0.9837	1.0117	1.0363	1.0561	1.07	1.078	1.0802	1.0774	1.0704	1.0604	1.0483	1.0352	1.0218	1.0089	0.9969	0.9862	0.977	0.9694	0.9634	0.9588	0.9557	0.9538	0.9532																																																																																																																																									
0.9503	0.9232	0.9069	0.904	0.9136	0.9329	0.9582	0.9856	1.0118	1.0342	1.0512	1.062	1.0666	1.0655	1.0597	1.0504	1.0388	1.0262	1.0137	1.002	0.9919	0.9836	0.9774	0.9731	0.9705	0.9694	0.9692	0.9696	0.9701	0.9706	0.9708																																																																																																																																									
0.9561	0.9441	0.942	0.949	0.963	0.9809	0.9998	1.0176	1.0326	1.0443	1.0526	1.058	1.0614	1.0638	1.0664	1.0699	1.0753	1.0831	1.0935	1.1065	1.1219	1.1392	1.1578	1.1769	1.1958	1.2135	1.2293	1.2424	1.2522	1.2583	1.2604																																																																																																																																									
0.9726	0.9657	0.9643	0.9678	0.9752	0.9848	0.9954	1.0063	1.017	1.0275	1.0381	1.0492	1.0613	1.075	1.0906	1.1083	1.1283	1.1505	1.1746	1.2003	1.2269	1.2539	1.2807	1.3064	1.3304	1.352	1.3706	1.3856	1.3967	1.4035	1.4057																																																																																																																																									
0.9798	0.9731	0.9699	0.9704	0.974	0.98	0.9879	0.997	1.0074	1.0188	1.0315	1.0455	1.0612	1.0787	1.098	1.1191	1.1418	1.166	1.1913	1.2173	1.2434	1.2692	1.2942	1.3177	1.3394	1.3586	1.3749	1.388	1.3976	1.4034	1.4054																																																																																																																																									
0.9836	0.9769	0.9729	0.972	0.974	0.9785	0.9851	0.9936	1.0037	1.0153	1.0284	1.0431	1.0593	1.077	1.0962	1.1167	1.1384	1.161	1.1841	1.2075	1.2306	1.2531	1.2746	1.2947	1.313	1.3291	1.3427	1.3536	1.3616	1.3664	1.368																																																																																																																																									
0.9851	0.9789	0.9751	0.9741	0.9758	0.9799	0.986	0.994	1.0035	1.0146	1.0271	1.041	1.0563	1.0729	1.0908	1.1099	1.1298	1.1505	1.1715	1.1927	1.2135	1.2337	1.253	1.2709	1.2872	1.3015	1.3136	1.3232	1.3302	1.3345	1.3359																																																																																																																																									
0.9875	0.9828	0.9801	0.9796	0.9813	0.9847	0.9898	0.9962	1.0039	1.0127	1.0227	1.0339	1.0462	1.0597	1.0744	1.09	1.1065	1.1236	1.1411	1.1587	1.1762	1.1932	1.2094	1.2245	1.2382	1.2503	1.2605	1.2686	1.2746	1.2782	1.2794																																																																																																																																									
0.9896	0.986	0.9841	0.9838	0.9852	0.9878	0.9915	0.9962	1.0019	1.0084	1.0161	1.0248	1.0346	1.0457	1.058	1.0713	1.0856	1.1007	1.1163	1.1322	1.1481	1.1636	1.1785	1.1925	1.2052	1.2165	1.226	1.2337	1.2392	1.2426	1.2437																																																																																																																																									
0.9909	0.9879	0.9862	0.986	0.9869	0.9889	0.9917	0.9952	0.9995	1.0047	1.0109	1.0182	1.0267	1.0365	1.0475	1.0598	1.073	1.0872	1.102	1.1171	1.1324	1.1474	1.1618	1.1754	1.1878	1.1988	1.2081	1.2156	1.221	1.2244	1.2255																																																																																																																																									
0.9938	0.9917	0.9903	0.9896	0.9894	0.9895	0.9899	0.9908	0.9923	0.9945	0.9978	1.0023	1.0082	1.0155	1.0244	1.0347	1.0463	1.0591	1.0727	1.0869	1.1013	1.1157	1.1297	1.1429	1.155	1.1658	1.175	1.1824	1.1878	1.1911	1.1922																																																																																																																																									
0.9999	0.9984	0.9959	0.9925	0.9883	0.9834	0.9783	0.9733	0.9689	0.9657	0.9639	0.964	0.9661	0.9704	0.9768	0.9854	0.9959	1.0081	1.0215	1.0359	1.0509	1.066	1.0808	1.095	1.1081	1.1198	1.1298	1.1378	1.1437	1.1473	1.1485																																																																																																																																									
1.0061	0.9975	0.9847	0.9692	0.9525	0.9359	0.9209	0.9084	0.8992	0.894	0.893	0.8964	0.9042	0.9162	0.9319	0.9511	0.973	0.9971	1.0228	1.0494	1.0762	1.1026	1.128	1.1519	1.1736	1.1928	1.2091	1.2221	1.2316	1.2373	1.2393																																																																																																																																									
0.9853	0.9688	0.9526	0.9388	0.9292	0.9245	0.9253	0.9315	0.943	0.9594	0.9802	1.0049	1.0329	1.0637	1.0965	1.1309	1.1662	1.2019	1.2374	1.2721	1.3056	1.3375	1.3671	1.3943	1.4185	1.4396	1.4571	1.471	1.4811	1.4872	1.4892																																																																																																																																									
0.9808	0.9685	0.9586	0.9525	0.9508	0.9538	0.9612	0.9727	0.9878	1.006	1.027	1.0501	1.0752	1.1017	1.1292	1.1574	1.186	1.2145	1.2426	1.2699	1.2962	1.321	1.3442	1.3653	1.3842	1.4005	1.4142	1.425	1.4328	1.4376	1.4392																																																																																																																																									
0.9811	0.9714	0.9643	0.961	0.9617	0.9664	0.9748	0.9864	1.0007	1.0174	1.0361	1.0565	1.0783	1.1011	1.1248	1.149	1.1735	1.198	1.2222	1.2458	1.2685	1.29	1.3102	1.3286	1.3451	1.3594	1.3714	1.3809	1.3878	1.392	1.3934																																																																																																																																									
0.9827	0.9757	0.9714	0.9705	0.9729	0.9784	0.9866	0.9971	1.0095	1.0234	1.0388	1.0554	1.073	1.0914	1.1106	1.1303	1.1504	1.1706	1.1907	1.2105	1.2296	1.248	1.2652	1.281	1.2953	1.3078	1.3182	1.3265	1.3326	1.3362	1.3375																																																																																																																																									
0.9833	0.977	0.9735	0.9732	0.976	0.9816	0.9896	0.9996	1.0113	1.0243	1.0386	1.054	1.0703	1.0874	1.1053	1.1237	1.1425	1.1616	1.1806	1.1993	1.2176	1.235	1.2515	1.2667	1.2804	1.2924	1.3025	1.3105	1.3164	1.3199	1.3211																																																																																																																																									
0.9835	0.9776	0.9745	0.9744	0.9773	0.983	0.9909	1.0006	1.012	1.0247	1.0385	1.0533	1.0691	1.0857	1.103	1.1209	1.1392	1.1578	1.1763	1.1947	1.2125	1.2297	1.2459	1.2608	1.2743	1.2861	1.2961	1.304	1.3097	1.3132	1.3144																																																																																																																																									
0.9839	0.9785	0.9759	0.9762	0.9794	0.9851	0.9928	1.0022	1.0131	1.0252	1.0383	1.0524	1.0673	1.0831	1.0996	1.1166	1.1342	1.152	1.1698	1.1876	1.2049	1.2216	1.2373	1.2519	1.2651	1.2766	1.2864	1.2941	1.2998	1.3032	1.3043																																																																																																																																									
0.9841	0.9791	0.9768	0.9775	0.9808	0.9865	0.9942	1.0034	1.0139	1.0256	1.0382	1.0517	1.0661	1.0813	1.0973	1.1138	1.1308	1.1482	1.1656	1.1829	1.1999	1.2163	1.2318	1.2461	1.2591	1.2705	1.2802	1.2878	1.2934	1.2968	1.2979																																																																																																																																									
0.9843	0.9798	0.978	0.979	0.9826	0.9884	0.9959	1.0049	1.015	1.0262	1.0382	1.0511	1.0648	1.0793	1.0946	1.1105	1.1269	1.1436	1.1606	1.1775	1.194	1.2101	1.2253	1.2394	1.2522	1.2635	1.273	1.2805	1.2861	1.2894	1.2905																																																																																																																																									
0.9845	0.9805	0.9791	0.9805	0.9843	0.9901	0.9976	1.0063	1.0161	1.0268	1.0383	1.0507	1.0638	1.0777	1.0924	1.1078	1.1237	1.14	1.1565	1.1731	1.1893	1.2051	1.2201	1.2341	1.2468	1.258	1.2674	1.2749	1.2804	1.2837	1.2849																																																																																																																																									
0.9846	0.9808	0.9796	0.9812	0.9851	0.991	0.9984	1.0071	1.0167	1.0272	1.0385	1.0505	1.0634	1.077	1.0914	1.1065	1.1222	1.1383	1.1546	1.171	1.1872	1.2028	1.2178	1.2317	1.2443	1.2555	1.2649	1.2724	1.2779	1.2812	1.2823																																																																																																																																									
0.9847	0.9811	0.9802	0.982	0.986	0.992	0.9994	1.0079	1.0174	1.0276	1.0386	1.0504	1.063	1.0763	1.0904	1.1053	1.1207	1.1366	1.1528	1.169	1.185	1.2006	1.2155	1.2293	1.2419	1.2531	1.2625	1.27	1.2755	1.2788	1.2799																																																																																																																																									
