4	31	362																																																																																																																																																																																																																																																																																																																																																																							
30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180																																																																																																																																																																																																																																																																																																																																											
1.1443	1.0953	1.0034	0.8808	0.7412	0.5978	0.4623	0.3436	0.2486	0.1817	0.1451	0.1394	0.1636	0.2157	0.293	0.3919	0.5088	0.6397	0.7806	0.9273	1.0759	1.2226	1.3639	1.4964	1.6172	1.7238	1.8139	1.8858	1.9382	1.9699	1.9806																																																																																																																																																																																																																																																																																																																																											
1.1371	1.0808	0.9821	0.8542	0.7116	0.5679	0.4347	0.321	0.2333	0.1755	0.1498	0.1562	0.1935	0.2595	0.3509	0.4643	0.5956	0.7407	0.8954	1.0555	1.2169	1.3757	1.528	1.6707	1.8005	1.9148	2.0114	2.0885	2.1445	2.1785	2.1899																																																																																																																																																																																																																																																																																																																																											
1.1286	1.0649	0.9598	0.8273	0.6827	0.5398	0.41	0.3023	0.2227	0.1751	0.1608	0.1799	0.2306	0.3104	0.4161	0.5437	0.6892	0.8482	1.0164	1.1895	1.3631	1.5334	1.6964	1.8487	1.9871	2.1089	2.2117	2.2936	2.3531	2.3893	2.4014																																																																																																																																																																																																																																																																																																																																											
1.1187	1.048	0.9369	0.8008	0.6552	0.5141	0.3888	0.288	0.2175	0.1804	0.1782	0.21	0.2742	0.3678	0.4874	0.6288	0.7879	0.9602	1.1412	1.3265	1.5117	1.6928	1.8658	2.0271	2.1735	2.3021	2.4106	2.4971	2.5599	2.598	2.6108																																																																																																																																																																																																																																																																																																																																											
1.1077	1.0303	0.9141	0.7752	0.6296	0.4913	0.3715	0.2785	0.2176	0.1916	0.2015	0.2462	0.3236	0.4306	0.5634	0.718	0.8898	1.0745	1.2673	1.4639	1.6597	1.8506	2.0326	2.202	2.3557	2.4905	2.6042	2.6948	2.7605	2.8004	2.8138																																																																																																																																																																																																																																																																																																																																											
1.0958	1.0122	0.8916	0.7509	0.6063	0.4719	0.3585	0.2739	0.223	0.2084	0.2303	0.2875	0.3776	0.4973	0.6426	0.8093	0.9928	1.1887	1.3922	1.5987	1.804	2.0036	2.1935	2.3701	2.5301	2.6704	2.7886	2.8827	2.951	2.9924	3.0063																																																																																																																																																																																																																																																																																																																																											
1.0833	0.994	0.87	0.7284	0.5859	0.4562	0.3498	0.2741	0.2336	0.2302	0.2639	0.3331	0.4352	0.5666	0.7233	0.9009	1.0948	1.3005	1.5133	1.7286	1.9418	2.1488	2.3455	2.5282	2.6935	2.8383	2.9603	3.0573	3.1278	3.1705	3.1848																																																																																																																																																																																																																																																																																																																																											
1.0704	0.9762	0.8495	0.7082	0.5686	0.4443	0.3455	0.279	0.2487	0.2563	0.3013	0.3818	0.4949	0.6369	0.8037	0.9909	1.1939	1.408	1.6285	1.851	2.0709	2.284	2.4861	2.6737	2.8432	2.9917	3.1167	3.2161	3.2882	3.3319	3.3466																																																																																																																																																																																																																																																																																																																																											
1.0089	0.9013	0.7735	0.644	0.5281	0.4369	0.3779	0.3554	0.371	0.4241	0.513	0.6347	0.7855	0.9616	1.1586	1.3722	1.5982	1.8322	2.0699	2.307	2.5395	2.7632	2.9744	3.1696	3.3455	3.4993	3.6285	3.7311	3.8055	3.8506	3.8657																																																																																																																																																																																																																																																																																																																																											
0.9643	0.8574	0.7412	0.6324	0.544	0.4843	0.4583	0.468	0.5131	0.5922	0.7024	0.8405	1.0028	1.1857	1.3851	1.5975	1.819	2.0458	2.2744	2.5011	2.7222	2.9342	3.1339	3.318	3.4838	3.6285	3.75	3.8464	3.9163	3.9586	3.9728																																																																																																																																																																																																																																																																																																																																											
0.9377	0.8381	0.7366	0.648	0.5825	0.5464	0.5426	0.5716	0.6321	0.7218	0.838	0.9772	1.1362	1.3116	1.5001	1.6985	1.9037	2.1125	2.322	2.5289	2.7303	2.923	3.1043	3.2713	3.4215	3.5526	3.6626	3.75	3.8133	3.8516	3.8645																																																																																																																																																																																																																																																																																																																																											
0.9232	0.8325	0.7446	0.6723	0.624	0.6041	0.6141	0.6535	0.7206	0.8128	0.9273	1.0611	1.211	1.3742	1.548	1.7296	1.9164	2.1058	2.2952	2.482	2.6636	2.8372	3.0004	3.1508	3.286	3.404	3.5031	3.5817	3.6386	3.6732	3.6847																																																																																																																																																																																																																																																																																																																																											
0.9158	0.8333	0.7567	0.6971	0.6612	0.6521	0.6705	0.7152	0.7844	0.8753	0.9852	1.1114	1.2511	1.4019	1.5613	1.7272	1.8972	2.0693	2.2411	2.4103	2.5747	2.7319	2.8797	3.0159	3.1384	3.2453	3.3351	3.4064	3.4581	3.4894	3.4999																																																																																																																																																																																																																																																																																																																																											
0.9122	0.8369	0.7694	0.7195	0.6925	0.6908	0.7143	0.7616	0.8306	0.9186	1.0232	1.1417	1.2718	1.4113	1.5582	1.7105	1.8663	2.0238	2.1809	2.3356	2.4859	2.6298	2.765	2.8896	3.0018	3.0998	3.1821	3.2474	3.2948	3.3235	3.3331																																																																																																																																																																																																																																																																																																																																											
0.9107	0.8414	0.7812	0.7387	0.7184	0.7218	0.7485	0.7968	0.8646	0.9493	1.0486	1.1601	1.2817	1.4115	1.5477	1.6887	1.8328	1.9782	2.1234	2.2663	2.4053	2.5383	2.6634	2.7788	2.8827	2.9735	3.0498	3.1104	3.1544	3.1811	3.19																																																																																																																																																																																																																																																																																																																																											
0.9102	0.846	0.7918	0.755	0.7397	0.7467	0.7754	0.824	0.8902	0.9716	1.0661	1.1714	1.2857	1.4073	1.5346	1.6662	1.8006	1.9362	2.0716	2.205	2.3348	2.459	2.5761	2.684	2.7813	2.8664	2.9379	2.9948	3.036	3.061	3.0694																																																																																																																																																																																																																																																																																																																																											
0.9103	0.8504	0.8009	0.7688	0.7574	0.7671	0.7971	0.8454	0.9099	0.9883	1.0785	1.1784	1.2865	1.4012	1.5211	1.6449	1.7713	1.8989	2.0263	2.1519	2.2742	2.3914	2.5018	2.6038	2.6958	2.7762	2.8439	2.8977	2.9367	2.9604	2.9683																																																																																																																																																																																																																																																																																																																																											
0.9107	0.8543	0.8089	0.7805	0.7721	0.7839	0.8147	0.8626	0.9255	1.0011	1.0875	1.1829	1.2857	1.3945	1.5082	1.6255	1.7452	1.8662	1.987	2.1063	2.2224	2.3338	2.4389	2.5361	2.6237	2.7004	2.7649	2.8163	2.8536	2.8762	2.8837																																																																																																																																																																																																																																																																																																																																											
0.9112	0.8579	0.8157	0.7905	0.7845	0.7978	0.8292	0.8766	0.938	1.0111	1.0943	1.1857	1.284	1.3879	1.4963	1.6082	1.7224	1.8378	1.9532	2.0672	2.1783	2.285	2.3857	2.4789	2.5629	2.6366	2.6986	2.7479	2.7838	2.8055	2.8128																																																																																																																																																																																																																																																																																																																																											
0.9117	0.861	0.8217	0.799	0.795	0.8096	0.8413	0.8882	0.9482	1.0192	1.0995	1.1875	1.282	1.3817	1.4857	1.593	1.7026	1.8134	1.9243	2.0339	2.1408	2.2436	2.3406	2.4305	2.5117	2.5828	2.6428	2.6904	2.7251	2.7461	2.7532																																																																																																																																																																																																																																																																																																																																											
0.9121	0.8637	0.8268	0.8064	0.8041	0.8197	0.8516	0.898	0.9568	1.0259	1.1037	1.1888	1.28	1.3761	1.4764	1.5798	1.6855	1.7924	1.8995	2.0054	2.1088	2.2084	2.3024	2.3896	2.4683	2.5374	2.5956	2.642	2.6756	2.6961	2.7029																																																																																																																																																																																																																																																																																																																																											
0.9128	0.8681	0.8352	0.8182	0.8186	0.8358	0.8681	0.9136	0.9703	1.0363	1.1102	1.1905	1.2764	1.3669	1.4612	1.5585	1.6581	1.759	1.8601	1.9604	2.0585	2.153	2.2425	2.3255	2.4006	2.4665	2.5222	2.5665	2.5987	2.6182	2.6248																																																																																																																																																																																																																																																																																																																																											
0.9132	0.8714	0.8415	0.8273	0.8297	0.8481	0.8806	0.9255	0.9806	1.0443	1.1151	1.192	1.274	1.3602	1.4502	1.5431	1.6382	1.7347	1.8316	1.9279	2.0222	2.1132	2.1994	2.2796	2.3522	2.416	2.4698	2.5128	2.544	2.563	2.5693																																																																																																																																																																																																																																																																																																																																											
0.9134	0.8738	0.8463	0.8343	0.8384	0.8577	0.8905	0.9349	0.9888	1.0508	1.1194	1.1936	1.2727	1.3559	1.4426	1.5322	1.6241	1.7175	1.8114	1.9047	1.9964	2.0849	2.1689	2.2471	2.318	2.3804	2.433	2.4751	2.5056	2.5242	2.5304																																																																																																																																																																																																																																																																																																																																											
0.9132	0.8755	0.85	0.8398	0.8453	0.8655	0.8986	0.9426	0.9957	1.0564	1.1234	1.1957	1.2726	1.3535	1.4378	1.525	1.6146	1.7057	1.7975	1.8888	1.9786	2.0655	2.148	2.2249	2.2947	2.3561	2.408	2.4495	2.4796	2.498	2.5041																																																																																																																																																																																																																																																																																																																																											
0.9129	0.8767	0.8529	0.8441	0.8508	0.8718	0.9052	0.9491	1.0017	1.0615	1.1273	1.1982	1.2735	1.3527	1.4353	1.5209	1.6088	1.6983	1.7886	1.8786	1.9672	2.053	2.1346	2.2106	2.2798	2.3406	2.3921	2.4333	2.4632	2.4814	2.4875																																																																																																																																																																																																																																																																																																																																											
0.9123	0.8774	0.855	0.8476	0.8554	0.8771	0.9109	0.9548	1.0071	1.0663	1.1312	1.2011	1.2753	1.3534	1.4348	1.5192	1.606	1.6945	1.7838	1.873	1.9608	2.046	2.1271	2.2027	2.2715	2.3322	2.3835	2.4245	2.4544	2.4725	2.4786																																																																																																																																																																																																																																																																																																																																											
0.9116	0.8778	0.8566	0.8504	0.8591	0.8816	0.9158	0.9599	1.012	1.0709	1.1353	1.2045	1.278	1.3553	1.4359	1.5196	1.6057	1.6935	1.7823	1.8711	1.9586	2.0435	2.1244	2.2	2.2687	2.3294	2.3808	2.4218	2.4517	2.4699	2.476																																																																																																																																																																																																																																																																																																																																											
0.9097	0.8777	0.8585	0.8543	0.8649	0.8887	0.924	0.9687	1.0211	1.0798	1.1439	1.2126	1.2855	1.3621	1.4422	1.5253	1.611	1.6986	1.7873	1.8761	1.9638	2.0491	2.1305	2.2066	2.2759	2.3371	2.389	2.4305	2.4608	2.4792	2.4854																																																																																																																																																																																																																																																																																																																																											
0.9074	0.8768	0.8593	0.8568	0.869	0.8943	0.9307	0.9763	1.0294	1.0887	1.1531	1.2221	1.2953	1.3722	1.4526	1.5362	1.6224	1.7108	1.8003	1.8901	1.979	2.0654	2.1481	2.2255	2.296	2.3584	2.4113	2.4536	2.4845	2.5033	2.5096																																																																																																																																																																																																																																																																																																																																											
0.9048	0.8752	0.8591	0.8582	0.872	0.8988	0.9366	0.9834	1.0375	1.0977	1.1631	1.233	1.307	1.3849	1.4663	1.5511	1.6386	1.7284	1.8195	1.911	2.0016	2.0899	2.1745	2.2536	2.3259	2.3898	2.4441	2.4876	2.5193	2.5386	2.5451																																																																																																																																																																																																																																																																																																																																											
0.902	0.8733	0.8584	0.8589	0.8742	0.9025	0.9418	0.99	1.0455	1.107	1.1737	1.2449	1.3203	1.3996	1.4827	1.5692	1.6586	1.7503	1.8436	1.9373	2.0302	2.1209	2.2077	2.2891	2.3635	2.4293	2.4852	2.5301	2.5628	2.5827	2.5894																																																																																																																																																																																																																																																																																																																																											
0.899	0.871	0.8573	0.8591	0.8759	0.9058	0.9466	0.9964	1.0535	1.1166	1.1849	1.2578	1.335	1.4162	1.5013	1.5899	1.6816	1.7758	1.8716	1.968	2.0636	2.157	2.2465	2.3306	2.4074	2.4754	2.5332	2.5796	2.6134	2.634	2.641																																																																																																																																																																																																																																																																																																																																											
0.8958	0.8685	0.8558	0.8589	0.8772	0.9087	0.9512	1.0027	1.0615	1.1265	1.1967	1.2715	1.3508	1.4343	1.5217	1.6128	1.7072	1.8042	1.903	2.0024	2.1011	2.1976	2.2901	2.3771	2.4566	2.5271	2.587	2.635	2.6701	2.6915	2.6987																																																																																																																																																																																																																																																																																																																																											
0.8926	0.8658	0.854	0.8585	0.8782	0.9113	0.9556	1.009	1.0697	1.1367	1.209	1.2861	1.3677	1.4536	1.5437	1.6377	1.735	1.8352	1.9372	2.04	2.1421	2.242	2.3379	2.4279	2.5104	2.5835	2.6458	2.6957	2.7322	2.7544	2.7618																																																																																																																																																																																																																																																																																																																																											
0.8893	0.863	0.8521	0.8578	0.879	0.9138	0.9599	1.0152	1.0781	1.1472	1.2218	1.3013	1.3855	1.4742	1.5672	1.6642	1.7648	1.8684	1.974	2.0804	2.1862	2.2897	2.3892	2.4827	2.5684	2.6443	2.709	2.7609	2.7989	2.822	2.8298																																																																																																																																																																																																																																																																																																																																											
0.8859	0.86	0.8501	0.857	0.8797	0.9162	0.9642	1.0215	1.0866	1.158	1.235	1.3172	1.4041	1.4958	1.5919	1.6922	1.7963	1.9036	2.013	2.1233	2.233	2.3405	2.4438	2.5409	2.63	2.709	2.7763	2.8304	2.8699	2.8939	2.902																																																																																																																																																																																																																																																																																																																																											
0.8824	0.857	0.8479	0.856	0.8802	0.9185	0.9684	1.0279	1.0952	1.1691	1.2487	1.3336	1.4235	1.5183	1.6177	1.7216	1.8294	1.9405	2.054	2.1684	2.2824	2.394	2.5014	2.6024	2.695	2.7773	2.8474	2.9036	2.9448	2.9699	2.9783																																																																																																																																																																																																																																																																																																																																											
0.8789	0.8539	0.8457	0.855	0.8807	0.9207	0.9727	1.0343	1.104	1.1805	1.2628	1.3506	1.4436	1.5416	1.6446	1.7522	1.8639	1.9792	2.0968	2.2157	2.334	2.45	2.5617	2.6668	2.7632	2.8489	2.9219	2.9806	3.0235	3.0496	3.0584																																																																																																																																																																																																																																																																																																																																											
0.8754	0.8508	0.8434	0.8539	0.8811	0.923	0.9769	1.0409	1.113	1.1921	1.2772	1.3681	1.4643	1.5658	1.6724	1.7839	1.8997	2.0193	2.1414	2.2648	2.3878	2.5084	2.6246	2.734	2.8344	2.9237	2.9997	3.0609	3.1056	3.1329	3.1421																																																																																																																																																																																																																																																																																																																																											
0.8719	0.8476	0.841	0.8527	0.8815	0.9252	0.9812	1.0475	1.1221	1.2039	1.292	1.386	1.4856	1.5906	1.7011	1.8166	1.9367	2.0608	2.1876	2.3158	2.4436	2.5691	2.6899	2.8038	2.9084	3.0014	3.0807	3.1445	3.1911	3.2196	3.2292																																																																																																																																																																																																																																																																																																																																											
0.8684	0.8444	0.8386	0.8515	0.8818	0.9274	0.9855	1.0542	1.1314	1.216	1.3071	1.4043	1.5074	1.6161	1.7305	1.8503	1.9749	2.1035	2.2352	2.3684	2.5013	2.6318	2.7575	2.8761	2.9851	3.082	3.1647	3.2312	3.2799	3.3096	3.3195																																																																																																																																																																																																																																																																																																																																											
0.8648	0.8412	0.8362	0.8503	0.8822	0.9295	0.9899	1.0609	1.1408	1.2283	1.3225	1.423	1.5296	1.6422	1.7607	1.8848	2.014	2.1475	2.2842	2.4226	2.5607	2.6965	2.8274	2.9509	3.0644	3.1654	3.2516	3.321	3.3718	3.4028	3.4132																																																																																																																																																																																																																																																																																																																																											
0.8613	0.838	0.8337	0.849	0.8824	0.9317	0.9943	1.0678	1.1503	1.2408	1.3381	1.4421	1.5524	1.6689	1.7916	1.9201	2.0541	2.1926	2.3346	2.4783	2.6219	2.7631	2.8993	3.0279	3.1462	3.2515	3.3414	3.4138	3.4668	3.4991	3.51																																																																																																																																																																																																																																																																																																																																											
0.8577	0.8347	0.8312	0.8477	0.8827	0.9339	0.9987	1.0747	1.16	1.2534	1.354	1.4615	1.5755	1.6961	1.823	1.9562	2.0951	2.2388	2.3861	2.5355	2.6847	2.8316	2.9734	3.1073	3.2305	3.3403	3.4341	3.5095	3.5648	3.5985	3.6099																																																																																																																																																																																																																																																																																																																																											
0.8541	0.8314	0.8287	0.8463	0.883	0.9361	1.0031	1.0816	1.1698	1.2662	1.3701	1.4811	1.599	1.7237	1.8551	1.993	2.1369	2.286	2.4389	2.594	2.7491	2.9018	3.0494	3.1889	3.3173	3.4317	3.5294	3.6082	3.6659	3.7011	3.7129																																																																																																																																																																																																																																																																																																																																											
0.8505	0.8281	0.8261	0.845	0.8832	0.9383	1.0076	1.0886	1.1796	1.2792	1.3865	1.5011	1.6228	1.7517	1.8877	2.0304	2.1795	2.3341	2.4927	2.6538	2.815	2.9738	3.1274	3.2726	3.4064	3.5257	3.6276	3.7097	3.7699	3.8067	3.8191																																																																																																																																																																																																																																																																																																																																											
0.8469	0.8248	0.8235	0.8436	0.8834	0.9404	1.012	1.0957	1.1896	1.2923	1.4029	1.5212	1.647	1.7801	1.9207	2.0685	2.2229	2.383	2.5476	2.7148	2.8823	3.0475	3.2073	3.3585	3.4979	3.6222	3.7286	3.8142	3.8771	3.9154	3.9283																																																																																																																																																																																																																																																																																																																																											
0.8433	0.8214	0.8209	0.8421	0.8836	0.9426	1.0165	1.1028	1.1996	1.3054	1.4196	1.5416	1.6714	1.8089	1.9542	2.107	2.2668	2.4328	2.6035	2.7771	2.9511	3.1228	3.2891	3.4466	3.5918	3.7214	3.8323	3.9217	3.9873	4.0273	4.0408																																																																																																																																																																																																																																																																																																																																											
0.8396	0.818	0.8182	0.8406	0.8837	0.9447	1.021	1.1099	1.2097	1.3187	1.4364	1.5621	1.696	1.838	1.9881	2.1461	2.3115	2.4834	2.6604	2.8405	3.0213	3.1998	3.3728	3.5368	3.6881	3.8232	3.9389	4.0321	4.1006	4.1424	4.1564																																																																																																																																																																																																																																																																																																																																											
0.8359	0.8145	0.8155	0.8391	0.8838	0.9468	1.0254	1.1171	1.2198	1.3321	1.4532	1.5828	1.7209	1.8673	2.0223	2.1855	2.3567	2.5347	2.7181	2.905	3.0928	3.2784	3.4584	3.6291	3.7868	3.9277	4.0483	4.1456	4.2171	4.2607	4.2754																																																																																																																																																																																																																																																																																																																																											
