105	
0.01	0.07295
0.011	0.07545
0.012	0.0778
0.013	0.08005
0.014	0.08218
0.015	0.08457
0.016	0.0869
0.017	0.08916
0.018	0.09135
0.02	0.09555
0.0225	0.10054
0.025	0.10525
0.0275	0.10971
0.03	0.11391
0.0325	0.11792
0.035	0.12159
0.0375	0.12517
0.04	0.12847
0.045	0.13428
0.05	0.13914
0.055	0.14334
0.06	0.14717
0.065	0.15093
0.07	0.15503
0.08	0.16429
0.09	0.17474
0.1	0.18556
0.11	0.19623
0.12	0.20676
0.13	0.21684
0.14	0.22665
0.15	0.235992
0.16	0.245164
0.17	0.253961
0.18	0.262479
0.2	0.278773
0.225	0.297927
0.25	0.315958
0.275	0.33285
0.3	0.34889
0.325	0.364172
0.35	0.378587
0.375	0.39233
0.4	0.405497
0.45	0.429991
0.5	0.452447
0.55	0.473153
0.6	0.492197
0.65	0.509772
0.7	0.525973
0.8	0.554936
0.9	0.579859
1	0.601329
1.1	0.619833
1.2	0.635864
1.3	0.649517
1.4	0.661387
1.5	0.671472
1.6	0.680069
1.7	0.687377
1.8	0.693493
2	0.702847
2.25	0.709996
2.5	0.713371
2.75	0.713865
3	0.712175
3.25	0.708897
3.5	0.704429
3.75	0.698969
4	0.692916
4.5	0.6793243
5	0.6648491
5.5	0.6498862
6	0.6350326
6.5	0.6203864
7	0.606146
8	0.579179
9	0.5544254
10	0.5315815
11	0.5107449
12	0.4917137
13	0.474187
14	0.4580637
15	0.4433432
16	0.428625
17	0.4142088
18	0.4015943
20	0.3790692
22.5	0.3546436
25	0.3337227
27.5	0.3156052
30	0.2995905
32.5	0.2853779
35	0.2726669
37.5	0.2612573
40	0.2508488
45	0.2328344
50	0.2175227
55	0.2044129
60	0.1930047
65	0.18299765
70	0.17409153
80	0.15908145
90	0.14667347
100	0.13636698

