30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180
1750 1769 1819 1857 1870 1920 1970 2050 2100 2150 2200 2250 2300 2400 2450 2460 2465 2470 2475 2480 2481 2482 2483 2484 2485 2486 2487 2488 2489 2490 2491 2495 2500 2505 2510 2520 2530 2550 2600 2650 2700 2750 2830 2870 2915 2965 2981 2988 2994 3000 3004 3008 3012 3016 3020 3024 3026 3028 3030 3032 3033 3034 3035 3036 3037 3038 3039 3040 3041 3042 3043 3044 3045 3046 3048 3052 3056 3060 3066 3072 3078 3100 3150 3200 3250 3300 3310 3320 3330 3340 3350 3355 3360 3365 3366 3367 3368 3369 3370 3371 3372 3373 3374 3375 3376 3377 3380 3385 3390 3400 3410 3430 3440 3470 3500 3530 3560 3600 3630 3660 3700 3730 3760 3800 3820 3840 3850 3860 3870 3875 3880 3881 3882 3883 3884 3885 3886 3887 3888 3889 3900 3905 3910 3920 3940 3970 4040 4100 4130 4160 4190 4220 4250 4280 4310 4340 4370 4400 4430 4470 4500 4530 4560 4590 4620 4650 4680 4700 4730 4760 4790 4820 4850 4880 4910 4940 4950 4960 4970 4980 4985 4988 4990 4992 4993 4994 4995 4996 4997 4998 4999 5000 5001 5003 5004 5005 5007 5010 5015 5020 5030 5040 5050 5060 5070 5080 5090 5100 5110 5120 5125 5130 5135 5140 5145 5150 5155 5160 5161 5162 5163 5165 5170 5175 5180 5185 5190 5200 5240 5280 5320 5360 5370 5380 5390 5391 5392 5393 5394 5395 5396 5397 5398 5399 5400 5405 5410 5420 5425 5430 5435 5440 5445 5450 5455 5460 5465 5470 5475 5480 5481 5482 5483 5484 5485 5486 5487 5488 5489 5490 5495 5500 5505 5510 5520 5530 5540 5560 5570 5580 5590 5600 5610 5650 5700 5750 5800 5850 5880 5900 5910 5920 5930 5940 5945 5947 5950 5951 5952 5953 5954 5955 5956 5957 5958 5959 5960 5965 5970 5980 5990 6000 6030 6040 6050 6100 6150 6200 6250 6300 6330 6350 6370 6390 6410 6430 6440 6450 6470 6490 6500 6510 6520 6530 6540 6550 6570 6580 6585 6590 6595 6600 6610 6630 6650 6670 6690 6710 6730 6750 6780 6800 6830 6860 6890																														
1.0006	0.9956	0.9931	0.9951	1.0002	1.006	1.0105	1.0125	1.0119	1.0093	1.0052	1.0006	0.996	0.9919	0.9887	0.9863	0.9848	0.9841	0.9841	0.9847	0.9856	0.9867	0.988	0.9892	0.9905	0.9916	0.9925	0.9933	0.9939	0.9942	0.9944
1	0.9934	0.9908	0.9942	1.0015	1.0095	1.0155	1.0182	1.0173	1.0135	1.0078	1.0012	0.9945	0.9885	0.9835	0.9796	0.9769	0.9752	0.9745	0.9745	0.9751	0.9761	0.9772	0.9785	0.9798	0.981	0.9821	0.9829	0.9836	0.9839	0.9841
0.995	0.9816	0.9801	0.9921	1.0117	1.0312	1.0448	1.0498	1.0463	1.0357	1.0203	1.0025	0.9843	0.9671	0.9519	0.939	0.9288	0.9211	0.9157	0.9121	0.91	0.9092	0.9092	0.9098	0.9107	0.9117	0.9128	0.9137	0.9144	0.9149	0.9151
0.9784	0.954	0.962	0.9998	1.0499	1.0941	1.1204	1.1244	1.1077	1.0749	1.0321	0.9848	0.9374	0.8933	0.8545	0.8218	0.7955	0.7752	0.7603	0.75	0.7434	0.7397	0.7382	0.7382	0.7392	0.7407	0.7423	0.7438	0.7451	0.7459	0.7462
0.9662	0.939	0.9571	1.0127	1.0804	1.1362	1.1652	1.1635	1.1343	1.0848	1.0235	0.9579	0.8937	0.8352	0.7846	0.7429	0.7101	0.6855	0.6682	0.6569	0.6504	0.6477	0.6476	0.6492	0.652	0.6552	0.6584	0.6612	0.6634	0.6647	0.6652
0.9559	0.9286	0.9567	1.0268	1.1074	1.1699	1.1983	1.1893	1.1481	1.0843	1.008	0.9283	0.852	0.7837	0.7258	0.6791	0.6433	0.6176	0.6004	0.5903	0.5857	0.5852	0.5876	0.5918	0.597	0.6024	0.6075	0.6119	0.6152	0.6173	0.618
0.9405	0.9168	0.9618	1.0531	1.1495	1.2175	1.2404	1.2168	1.1556	1.0697	0.9721	0.8737	0.7825	0.7033	0.6385	0.5884	0.5522	0.5283	0.5147	0.5094	0.5103	0.5156	0.5238	0.5336	0.5439	0.5538	0.5627	0.5701	0.5756	0.579	0.5802
0.9181	0.9077	0.9824	1.1028	1.215	1.2806	1.2847	1.2316	1.1364	1.0172	0.8909	0.7705	0.6647	0.5781	0.5123	0.4664	0.4386	0.4259	0.4254	0.434	0.4492	0.4685	0.4899	0.5118	0.5328	0.5521	0.5688	0.5822	0.5921	0.5982	0.6002
0.8929	0.918	1.0385	1.1878	1.2991	1.3355	1.2919	1.1845	1.0385	0.879	0.7263	0.5942	0.4902	0.4167	0.3728	0.3552	0.3594	0.3808	0.4147	0.457	0.5041	0.553	0.6013	0.6471	0.689	0.7259	0.7569	0.7815	0.7994	0.8102	0.8138
0.8894	0.9252	1.0555	1.2077	1.3136	1.3386	1.2809	1.1601	1.0036	0.8377	0.6831	0.553	0.4544	0.3888	0.3544	0.3471	0.3622	0.3942	0.4385	0.4904	0.5464	0.6033	0.6587	0.7107	0.7579	0.7991	0.8337	0.8611	0.8809	0.8928	0.8968
