4	31	102																																																																																																			
1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0002	1.0002	1.0001	1.0001	1.0001	1	0.9998	0.9997	0.9996	0.9994	0.9993	0.9991	0.999	0.9988	0.9987	0.9986	0.9985	0.9985	0.9984	0.9984	0.9984																																																																							
1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	1	0.9999	0.9998	0.9996	0.9995	0.9993	0.9991	0.999	0.9988	0.9986	0.9985	0.9984	0.9983	0.9982	0.9982	0.9981	0.9981																																																																							
1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	1	0.9999	0.9997	0.9996	0.9994	0.9992	0.999	0.9988	0.9986	0.9984	0.9983	0.9981	0.998	0.9979	0.9979	0.9978	0.9978																																																																							
1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	1	0.9999	0.9997	0.9995	0.9993	0.999	0.9988	0.9986	0.9984	0.9982	0.998	0.9978	0.9977	0.9976	0.9975	0.9975	0.9975																																																																							
1.0001	1.0001	1.0001	1.0001	1.0001	1	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	1	0.9998	0.9996	0.9994	0.9991	0.9989	0.9986	0.9984	0.9981	0.9979	0.9977	0.9975	0.9974	0.9973	0.9972	0.9971	0.9971																																																																							
1.0001	1.0001	1.0001	1.0001	1	1	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	0.9999	0.9997	0.9995	0.9992	0.999	0.9987	0.9984	0.9981	0.9978	0.9976	0.9974	0.9972	0.997	0.9968	0.9968	0.9967	0.9967																																																																							
1.0001	1.0001	1.0001	1.0001	1	1	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	0.9999	0.9997	0.9994	0.9991	0.9988	0.9985	0.9981	0.9978	0.9975	0.9972	0.997	0.9967	0.9965	0.9964	0.9963	0.9962	0.9962																																																																							
1.0001	1.0001	1.0001	1.0001	1	1	1.0001	1.0002	1.0002	1.0002	1.0002	1.0002	1.0002	1.0001	0.9999	0.9996	0.9993	0.999	0.9986	0.9982	0.9979	0.9975	0.9971	0.9968	0.9965	0.9963	0.9961	0.9959	0.9958	0.9957	0.9957																																																																							
1.0001	1.0001	1.0002	1.0001	1	1	1.0002	1.0002	1.0003	1.0002	1.0002	1.0002	1.0002	1	0.9998	0.9995	0.9992	0.9988	0.9984	0.9979	0.9975	0.9971	0.9967	0.9964	0.996	0.9958	0.9955	0.9953	0.9952	0.9951	0.9951																																																																							
1.0001	1.0001	1.0002	1.0001	1	1	1.0002	1.0003	1.0003	1.0003	1.0003	1.0003	1.0002	1	0.9998	0.9994	0.999	0.9986	0.9981	0.9976	0.9972	0.9967	0.9963	0.9959	0.9955	0.9952	0.9949	0.9947	0.9945	0.9944	0.9944																																																																							
1.0001	1.0001	1.0002	1.0001	1	1	1.0002	1.0003	1.0003	1.0003	1.0003	1.0003	1.0002	1	0.9997	0.9993	0.9988	0.9983	0.9978	0.9973	0.9968	0.9963	0.9958	0.9953	0.9949	0.9945	0.9942	0.994	0.9938	0.9937	0.9937																																																																							
1.0001	1.0001	1.0002	1.0001	1	1	1.0002	1.0003	1.0003	1.0003	1.0003	1.0003	1.0002	1	0.9996	0.9992	0.9986	0.9981	0.9975	0.9969	0.9963	0.9957	0.9952	0.9947	0.9942	0.9938	0.9935	0.9932	0.993	0.9929	0.9929																																																																							
1.0001	1.0001	1.0002	1.0001	0.9999	1	1.0002	1.0004	1.0004	1.0003	1.0003	1.0003	1.0002	0.9999	0.9995	0.999	0.9984	0.9978	0.9971	0.9965	0.9958	0.9952	0.9946	0.994	0.9935	0.993	0.9927	0.9924	0.9921	0.992	0.992																																																																							
1	1.0001	1.0002	1.0001	0.9999	1	1.0003	1.0004	1.0004	1.0003	1.0003	1.0003	1.0002	0.9999	0.9994	0.9988	0.9982	0.9975	0.9967	0.996	0.9952	0.9945	0.9939	0.9932	0.9926	0.9922	0.9917	0.9914	0.9912	0.991	0.991																																																																							
1	1.0001	1.0002	1.0001	0.9999	1	1.0003	1.0004	1.0004	1.0004	1.0004	1.0003	1.0002	0.9998	0.9993	0.9986	0.9979	0.9971	0.9963	0.9954	0.9946	0.9938	0.9931	0.9924	0.9917	0.9912	0.9907	0.9904	0.9901	0.9899	0.9899																																																																							
1	1.0001	1.0003	1	0.9999	1	1.0004	1.0005	1.0004	1.0004	1.0004	1.0003	1.0001	0.9997	0.9991	0.9984	0.9975	0.9967	0.9957	0.9948	0.9939	0.993	0.9922	0.9914	0.9907	0.9901	0.9896	0.9892	0.9889	0.9887	0.9887																																																																							
1	1.0001	1.0003	1	0.9998	1.0001	1.0004	1.0005	1.0005	1.0004	1.0004	1.0003	1.0001	0.9996	0.999	0.9981	0.9972	0.9962	0.9952	0.9942	0.9931	0.9922	0.9913	0.9904	0.9896	0.9889	0.9884	0.9879	0.9876	0.9874	0.9874																																																																							
1	1.0001	1.0003	1	0.9998	1.0001	1.0005	1.0006	1.0005	1.0004	1.0004	1.0003	1.0001	0.9995	0.9988	0.9978	0.9968	0.9957	0.9945	0.9934	0.9923	0.9912	0.9902	0.9892	0.9884	0.9876	0.987	0.9865	0.9862	0.986	0.9859																																																																							
1	1.0001	1.0003	1	0.9998	1.0001	1.0005	1.0007	1.0006	1.0005	1.0004	1.0003	1	0.9994	0.9985	0.9975	0.9963	0.9951	0.9938	0.9926	0.9914	0.9902	0.989	0.988	0.9871	0.9862	0.9856	0.985	0.9846	0.9844	0.9843																																																																							
0.9999	1.0001	1.0003	0.9999	0.9997	1.0001	1.0006	1.0007	1.0006	1.0005	1.0005	1.0003	1	0.9993	0.9983	0.9971	0.9958	0.9944	0.993	0.9917	0.9903	0.989	0.9878	0.9866	0.9856	0.9847	0.9839	0.9834	0.9829	0.9827	0.9826																																																																							
0.9999	1.0001	1.0004	0.9999	0.9997	1.0002	1.0007	1.0008	1.0006	1.0005	1.0005	1.0003	0.9999	0.9991	0.998	0.9966	0.9952	0.9937	0.9922	0.9907	0.9892	0.9877	0.9864	0.9851	0.984	0.983	0.9822	0.9815	0.9811	0.9808	0.9807																																																																							
0.9999	1.0002	1.0004	0.9998	0.9996	1.0002	1.0008	1.0009	1.0007	1.0005	1.0005	1.0003	0.9998	0.9989	0.9976	0.9961	0.9945	0.9929	0.9912	0.9895	0.9879	0.9864	0.9849	0.9835	0.9823	0.9812	0.9803	0.9796	0.9791	0.9787	0.9786																																																																							
0.9998	1.0002	1.0004	0.9998	0.9996	1.0003	1.0009	1.001	1.0007	1.0006	1.0005	1.0003	0.9997	0.9987	0.9973	0.9956	0.9938	0.992	0.9902	0.9883	0.9866	0.9848	0.9832	0.9817	0.9804	0.9792	0.9782	0.9774	0.9769	0.9765	0.9764																																																																							
0.9998	1.0002	1.0004	0.9997	0.9996	1.0003	1.001	1.0011	1.0008	1.0006	1.0005	1.0003	0.9996	0.9984	0.9968	0.995	0.993	0.991	0.989	0.987	0.9851	0.9832	0.9814	0.9798	0.9783	0.977	0.9759	0.9751	0.9745	0.9741	0.974																																																																							
0.9998	1.0003	1.0004	0.9996	0.9995	1.0004	1.0011	1.0012	1.0008	1.0006	1.0005	1.0002	0.9995	0.9982	0.9964	0.9943	0.9921	0.9899	0.9877	0.9856	0.9834	0.9814	0.9794	0.9777	0.9761	0.9747	0.9735	0.9726	0.9719	0.9715	0.9714																																																																							
0.9997	1.0003	1.0004	0.9995	0.9995	1.0005	1.0013	1.0013	1.0009	1.0006	1.0005	1.0002	0.9993	0.9978	0.9958	0.9935	0.9911	0.9887	0.9863	0.984	0.9817	0.9794	0.9773	0.9754	0.9736	0.9721	0.9709	0.9699	0.9692	0.9687	0.9686																																																																							
0.9997	1.0004	1.0004	0.9994	0.9995	1.0006	1.0014	1.0014	1.0009	1.0006	1.0005	1.0001	0.9991	0.9974	0.9952	0.9927	0.9901	0.9874	0.9848	0.9822	0.9797	0.9773	0.975	0.9729	0.971	0.9694	0.9681	0.967	0.9662	0.9657	0.9656																																																																							
0.9997	1.0005	1.0004	0.9993	0.9994	1.0007	1.0016	1.0015	1.0009	1.0006	1.0005	1.0001	0.9989	0.997	0.9945	0.9917	0.9889	0.986	0.9832	0.9804	0.9777	0.975	0.9726	0.9703	0.9682	0.9665	0.965	0.9638	0.963	0.9625	0.9623																																																																							
0.9996	1.0005	1.0004	0.9992	0.9994	1.0009	1.0018	1.0016	1.0009	1.0006	1.0005	1	0.9987	0.9965	0.9938	0.9907	0.9875	0.9844	0.9814	0.9783	0.9754	0.9726	0.9699	0.9674	0.9652	0.9633	0.9617	0.9605	0.9596	0.959	0.9589																																																																							
0.9996	1.0006	1.0004	0.9991	0.9994	1.0011	1.002	1.0017	1.001	1.0006	1.0004	0.9998	0.9984	0.996	0.9929	0.9895	0.9861	0.9827	0.9794	0.9761	0.973	0.9699	0.967	0.9643	0.962	0.9599	0.9582	0.9569	0.9559	0.9553	0.9551																																																																							
0.9996	1.0007	1.0004	0.9989	0.9994	1.0013	1.0022	1.0018	1.001	1.0006	1.0004	0.9997	0.998	0.9953	0.992	0.9883	0.9845	0.9809	0.9773	0.9738	0.9703	0.967	0.9639	0.9611	0.9585	0.9563	0.9545	0.953	0.952	0.9514	0.9511																																																																							
0.9995	1.0008	1.0003	0.9988	0.9994	1.0015	1.0025	1.0019	1.001	1.0005	1.0003	0.9995	0.9977	0.9947	0.9909	0.9869	0.9828	0.9789	0.975	0.9712	0.9675	0.964	0.9606	0.9576	0.9548	0.9524	0.9505	0.9489	0.9478	0.9471	0.9469																																																																							
0.9995	1.0009	1.0003	0.9986	0.9995	1.0017	1.0027	1.002	1.001	1.0005	1.0002	0.9993	0.9972	0.9939	0.9898	0.9853	0.981	0.9767	0.9725	0.9685	0.9645	0.9607	0.9571	0.9538	0.9509	0.9483	0.9462	0.9445	0.9434	0.9426	0.9424																																																																							
0.9995	1.001	1.0002	0.9985	0.9995	1.002	1.003	1.0021	1.0009	1.0004	1.0001	0.9991	0.9967	0.993	0.9885	0.9837	0.9789	0.9743	0.9699	0.9655	0.9613	0.9572	0.9533	0.9498	0.9466	0.9439	0.9417	0.9399	0.9386	0.9379	0.9376																																																																							
0.9995	1.0012	1.0001	0.9983	0.9996	1.0023	1.0033	1.0022	1.0009	1.0003	1	0.9989	0.9961	0.992	0.9871	0.9819	0.9767	0.9718	0.967	0.9624	0.9578	0.9534	0.9493	0.9455	0.9422	0.9393	0.9369	0.935	0.9336	0.9328	0.9326																																																																							
0.9995	1.0013	1	0.9981	0.9997	1.0026	1.0036	1.0023	1.0008	1.0002	0.9999	0.9985	0.9955	0.9909	0.9855	0.9799	0.9744	0.9691	0.964	0.959	0.9541	0.9495	0.9451	0.941	0.9374	0.9343	0.9318	0.9298	0.9284	0.9275	0.9272																																																																							
0.9995	1.0014	0.9999	0.9979	0.9998	1.003	1.0039	1.0024	1.0008	1.0001	0.9997	0.9982	0.9948	0.9897	0.9838	0.9777	0.9718	0.9661	0.9607	0.9554	0.9502	0.9452	0.9405	0.9362	0.9324	0.9291	0.9264	0.9243	0.9228	0.9219	0.9216																																																																							
0.9995	1.0015	0.9997	0.9977	1	1.0034	1.0042	1.0024	1.0006	1	0.9995	0.9978	0.994	0.9884	0.982	0.9754	0.969	0.963	0.9572	0.9516	0.9461	0.9407	0.9357	0.9312	0.9271	0.9236	0.9208	0.9185	0.9169	0.9159	0.9156																																																																							
0.9995	1.0017	0.9995	0.9975	1.0002	1.0039	1.0045	1.0025	1.0005	0.9998	0.9993	0.9973	0.9931	0.987	0.9799	0.9728	0.9661	0.9597	0.9535	0.9475	0.9416	0.936	0.9307	0.9258	0.9215	0.9178	0.9148	0.9124	0.9107	0.9097	0.9094																																																																							
0.9996	1.0018	0.9993	0.9974	1.0004	1.0044	1.0048	1.0025	1.0004	0.9996	0.9991	0.9968	0.9921	0.9854	0.9777	0.9701	0.9629	0.9561	0.9496	0.9432	0.937	0.931	0.9254	0.9202	0.9157	0.9117	0.9085	0.906	0.9042	0.9032	0.9028																																																																							
0.9997	1.0019	0.9991	0.9972	1.0007	1.0049	1.0051	1.0025	1.0002	0.9994	0.9988	0.9962	0.991	0.9836	0.9753	0.9672	0.9595	0.9523	0.9454	0.9387	0.9321	0.9257	0.9198	0.9143	0.9095	0.9054	0.902	0.8993	0.8975	0.8963	0.8959																																																																							
0.9997	1.0021	0.9988	0.997	1.001	1.0055	1.0055	1.0024	0.9999	0.9992	0.9984	0.9955	0.9897	0.9817	0.9728	0.964	0.9558	0.9482	0.941	0.9339	0.9269	0.9202	0.9139	0.9081	0.903	0.8987	0.8951	0.8923	0.8904	0.8892	0.8888																																																																							
0.9998	1.0022	0.9986	0.9968	1.0014	1.0061	1.0058	1.0023	0.9997	0.9989	0.998	0.9948	0.9883	0.9796	0.97	0.9606	0.952	0.944	0.9363	0.9288	0.9215	0.9144	0.9077	0.9016	0.8963	0.8917	0.8879	0.885	0.883	0.8817	0.8813																																																																							
1	1.0023	0.9982	0.9967	1.0018	1.0067	1.0061	1.0022	0.9994	0.9986	0.9976	0.9939	0.9868	0.9773	0.9669	0.957	0.9479	0.9394	0.9314	0.9235	0.9158	0.9083	0.9012	0.8948	0.8892	0.8844	0.8805	0.8774	0.8753	0.874	0.8735																																																																							
1.0001	1.0024	0.9979	0.9965	1.0023	1.0074	1.0064	1.0021	0.999	0.9982	0.9971	0.993	0.9851	0.9748	0.9637	0.9531	0.9435	0.9347	0.9262	0.9179	0.9098	0.9019	0.8945	0.8878	0.8818	0.8768	0.8727	0.8695	0.8673	0.8659	0.8655																																																																							
1.0003	1.0024	0.9975	0.9964	1.0028	1.0081	1.0067	1.0019	0.9987	0.9978	0.9965	0.9919	0.9833	0.9721	0.9602	0.949	0.9389	0.9297	0.9208	0.9121	0.9035	0.8952	0.8874	0.8804	0.8742	0.8689	0.8647	0.8614	0.859	0.8576	0.8571																																																																							
1.0004	1.0025	0.9971	0.9964	1.0035	1.0088	1.0069	1.0016	0.9982	0.9974	0.9959	0.9908	0.9813	0.9692	0.9565	0.9446	0.9341	0.9244	0.9152	0.9061	0.897	0.8883	0.8801	0.8727	0.8663	0.8608	0.8563	0.8529	0.8504	0.849	0.8485																																																																							
1.0007	1.0025	0.9967	0.9963	1.0041	1.0096	1.0072	1.0013	0.9977	0.9969	0.9952	0.9895	0.9791	0.966	0.9525	0.94	0.929	0.9189	0.9093	0.8997	0.8903	0.8811	0.8725	0.8648	0.858	0.8523	0.8477	0.8441	0.8416	0.8401	0.8396																																																																							
1.0009	1.0026	0.9963	0.9963	1.0049	1.0104	1.0074	1.0009	0.9972	0.9963	0.9944	0.988	0.9767	0.9626	0.9482	0.9351	0.9236	0.9131	0.9031	0.8931	0.8832	0.8736	0.8647	0.8566	0.8495	0.8436	0.8388	0.8351	0.8324	0.8309	0.8303																																																																							
1.0011	1.0025	0.9958	0.9964	1.0057	1.0112	1.0075	1.0005	0.9966	0.9957	0.9936	0.9865	0.9742	0.959	0.9437	0.93	0.918	0.9071	0.8967	0.8863	0.8759	0.8659	0.8565	0.8481	0.8407	0.8346	0.8296	0.8258	0.8231	0.8214	0.8209																																																																							
1.0014	1.0025	0.9953	0.9965	1.0066	1.012	1.0076	1	0.9959	0.9951	0.9926	0.9848	0.9713	0.9551	0.9389	0.9245	0.9121	0.9009	0.8901	0.8792	0.8684	0.8579	0.8481	0.8393	0.8317	0.8253	0.8201	0.8162	0.8134	0.8117	0.8112																																																																							
1.0017	1.0024	0.9948	0.9966	1.0076	1.0129	1.0077	0.9994	0.9952	0.9944	0.9916	0.9829	0.9683	0.9509	0.9338	0.9188	0.906	0.8944	0.8832	0.8719	0.8606	0.8496	0.8394	0.8302	0.8224	0.8158	0.8105	0.8064	0.8035	0.8018	0.8012																																																																							
1.002	1.0023	0.9943	0.9969	1.0086	1.0137	1.0076	0.9988	0.9944	0.9936	0.9904	0.9808	0.965	0.9465	0.9285	0.9129	0.8996	0.8877	0.8761	0.8643	0.8525	0.8411	0.8305	0.821	0.8128	0.806	0.8005	0.7963	0.7934	0.7917	0.7911																																																																							
1.0023	1.0021	0.9937	0.9971	1.0097	1.0146	1.0076	0.998	0.9935	0.9927	0.9892	0.9786	0.9615	0.9417	0.9228	0.9067	0.893	0.8807	0.8687	0.8565	0.8443	0.8323	0.8213	0.8114	0.803	0.796	0.7904	0.7861	0.7831	0.7813	0.7807																																																																							
1.0026	1.0019	0.9932	0.9975	1.0109	1.0154	1.0074	0.9972	0.9926	0.9918	0.9878	0.9761	0.9578	0.9367	0.9169	0.9002	0.8862	0.8736	0.8612	0.8485	0.8357	0.8233	0.8118	0.8016	0.7929	0.7857	0.78	0.7756	0.7726	0.7707	0.7701																																																																							
1.003	1.0017	0.9927	0.998	1.0122	1.0162	1.0072	0.9963	0.9916	0.9908	0.9862	0.9735	0.9537	0.9314	0.9107	0.8935	0.8791	0.8662	0.8534	0.8403	0.827	0.8141	0.8021	0.7916	0.7827	0.7753	0.7694	0.765	0.7619	0.76	0.7594																																																																							
1.0033	1.0014	0.9922	0.9985	1.0135	1.017	1.0068	0.9952	0.9905	0.9897	0.9846	0.9706	0.9494	0.9258	0.9042	0.8865	0.8718	0.8586	0.8455	0.8319	0.818	0.8046	0.7922	0.7814	0.7722	0.7646	0.7587	0.7541	0.751	0.7491	0.7485																																																																							
1.0037	1.0011	0.9917	0.9991	1.0149	1.0178	1.0064	0.9941	0.9894	0.9885	0.9828	0.9676	0.9448	0.9199	0.8975	0.8792	0.8643	0.8509	0.8373	0.8232	0.8088	0.7949	0.7821	0.7709	0.7615	0.7538	0.7477	0.7432	0.74	0.7381	0.7374																																																																							
1.0041	1.0007	0.9912	0.9999	1.0163	1.0185	1.0059	0.9929	0.9881	0.9872	0.9808	0.9643	0.9399	0.9137	0.8904	0.8718	0.8566	0.8429	0.829	0.8144	0.7995	0.785	0.7718	0.7603	0.7506	0.7428	0.7367	0.732	0.7288	0.7269	0.7263																																																																							
1.0044	1.0003	0.9907	1.0007	1.0178	1.0192	1.0052	0.9916	0.9868	0.9858	0.9787	0.9607	0.9347	0.9072	0.8831	0.8641	0.8488	0.8348	0.8205	0.8054	0.7899	0.7749	0.7613	0.7495	0.7396	0.7317	0.7254	0.7208	0.7175	0.7156	0.715																																																																							
1.0048	0.9998	0.9903	1.0016	1.0194	1.0198	1.0045	0.9902	0.9854	0.9843	0.9764	0.9569	0.9293	0.9004	0.8756	0.8562	0.8407	0.8265	0.8118	0.7962	0.7801	0.7646	0.7506	0.7385	0.7284	0.7204	0.7141	0.7094	0.7062	0.7042	0.7036																																																																							
1.0051	0.9993	0.9899	1.0026	1.021	1.0204	1.0036	0.9886	0.9839	0.9827	0.9739	0.9529	0.9235	0.8933	0.8677	0.8481	0.8325	0.8181	0.803	0.7868	0.7701	0.7541	0.7397	0.7273	0.7171	0.709	0.7027	0.698	0.6947	0.6928	0.6921																																																																							
1.0055	0.9988	0.9896	1.0038	1.0226	1.0209	1.0026	0.987	0.9823	0.981	0.9712	0.9485	0.9174	0.8859	0.8597	0.8398	0.8241	0.8095	0.794	0.7773	0.76	0.7435	0.7286	0.716	0.7057	0.6975	0.6912	0.6865	0.6832	0.6813	0.6807																																																																							
1.0058	0.9982	0.9893	1.005	1.0243	1.0213	1.0014	0.9852	0.9807	0.9792	0.9684	0.9439	0.911	0.8782	0.8514	0.8314	0.8156	0.8008	0.7849	0.7676	0.7497	0.7327	0.7175	0.7046	0.6942	0.686	0.6797	0.6749	0.6717	0.6698	0.6691																																																																							
1.0061	0.9976	0.9891	1.0063	1.0259	1.0216	1.0002	0.9833	0.9789	0.9772	0.9653	0.9391	0.9043	0.8703	0.8428	0.8228	0.807	0.792	0.7757	0.7577	0.7393	0.7217	0.7061	0.6931	0.6826	0.6743	0.6681	0.6634	0.6601	0.6582	0.6576																																																																							
1.0064	0.9969	0.9889	1.0078	1.0276	1.0218	0.9987	0.9813	0.977	0.9751	0.962	0.9339	0.8973	0.862	0.8341	0.814	0.7983	0.7831	0.7663	0.7478	0.7287	0.7106	0.6947	0.6815	0.6709	0.6627	0.6564	0.6518	0.6486	0.6467	0.646																																																																							
1.0066	0.9963	0.9888	1.0093	1.0293	1.0219	0.9972	0.9792	0.975	0.9729	0.9585	0.9285	0.89	0.8535	0.8252	0.8051	0.7895	0.7741	0.7569	0.7376	0.7179	0.6993	0.6831	0.6698	0.6592	0.651	0.6448	0.6402	0.637	0.6351	0.6345																																																																							
1.0069	0.9956	0.9888	1.011	1.031	1.0218	0.9954	0.9769	0.973	0.9705	0.9548	0.9227	0.8824	0.8448	0.8161	0.7961	0.7805	0.765	0.7473	0.7274	0.707	0.688	0.6715	0.658	0.6474	0.6393	0.6332	0.6287	0.6255	0.6237	0.623																																																																							
